Community Code,Community,County Code,County Description,Year,Sample Date,Beach Name,Beach Type Description,Organism,Indicator Level,Violation
242,Provincetown,001,Barnstable,2024,2024-08-12 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,31,No
242,Provincetown,001,Barnstable,2024,2024-07-22 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-07-10 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,10,No
242,Provincetown,001,Barnstable,2024,2024-06-03 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-08-05 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,10,No
242,Provincetown,001,Barnstable,2024,2024-08-26 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,42,No
242,Provincetown,001,Barnstable,2024,2024-06-11 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,64,No
242,Provincetown,001,Barnstable,2024,2024-06-17 00:00:00,Provincetown Inn Rotary,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-08-14 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-07-01 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,53,No
224,Orleans,001,Barnstable,2024,2024-07-12 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-06-19 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-07-17 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-06-12 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,20,No
224,Orleans,001,Barnstable,2024,2024-08-28 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-08-08 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,10,No
224,Orleans,001,Barnstable,2024,2024-06-06 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,10,No
224,Orleans,001,Barnstable,2024,2024-05-30 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-07-24 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
224,Orleans,001,Barnstable,2024,2024-06-27 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,10,No
224,Orleans,001,Barnstable,2024,2024-07-11 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,1013,Yes
224,Orleans,001,Barnstable,2024,2024-08-21 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,10,No
224,Orleans,001,Barnstable,2024,2024-07-31 00:00:00,Quanset Harbor Club Association,Marine,Enterococci,5,No
036,Bourne,001,Barnstable,2024,2024-08-07 00:00:00,Queen Sewell Pond,Fresh,E. Coli,10.9,No
036,Bourne,001,Barnstable,2024,2024-07-24 00:00:00,Queen Sewell Pond,Fresh,E. Coli,36.9,No
036,Bourne,001,Barnstable,2024,2024-06-12 00:00:00,Queen Sewell Pond,Fresh,E. Coli,38.4,No
036,Bourne,001,Barnstable,2024,2024-08-28 00:00:00,Queen Sewell Pond,Fresh,E. Coli,101.4,No
036,Bourne,001,Barnstable,2024,2024-07-10 00:00:00,Queen Sewell Pond,Fresh,E. Coli,184.2,No
036,Bourne,001,Barnstable,2024,2024-06-05 00:00:00,Queen Sewell Pond,Fresh,E. Coli,74.4,No
036,Bourne,001,Barnstable,2024,2024-06-26 00:00:00,Queen Sewell Pond,Fresh,E. Coli,8.6,No
036,Bourne,001,Barnstable,2024,2024-06-19 00:00:00,Queen Sewell Pond,Fresh,E. Coli,22.3,No
036,Bourne,001,Barnstable,2024,2024-08-21 00:00:00,Queen Sewell Pond,Fresh,E. Coli,3.1,No
036,Bourne,001,Barnstable,2024,2024-07-31 00:00:00,Queen Sewell Pond,Fresh,E. Coli,12.6,No
036,Bourne,001,Barnstable,2024,2024-07-17 00:00:00,Queen Sewell Pond,Fresh,E. Coli,14.6,No
036,Bourne,001,Barnstable,2024,2024-08-14 00:00:00,Queen Sewell Pond,Fresh,E. Coli,36.4,No
036,Bourne,001,Barnstable,2024,2024-07-02 00:00:00,Queen Sewell Pond,Fresh,Enterococci,40.2,No
242,Provincetown,001,Barnstable,2024,2024-06-26 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-07-08 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-08-12 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-07-29 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-08-26 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-08-19 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-08-05 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-07-01 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
242,Provincetown,001,Barnstable,2024,2024-07-22 00:00:00,Race Point (National Seashore) @Location 1,Marine,Enterococci,2.5,No
075,Dennis,001,Barnstable,2024,2024-06-24 00:00:00,Raycroft,Marine,Enterococci,124,Yes
075,Dennis,001,Barnstable,2024,2024-08-05 00:00:00,Raycroft,Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-08-19 00:00:00,Raycroft,Marine,Enterococci,53,No
075,Dennis,001,Barnstable,2024,2024-07-16 00:00:00,Raycroft,Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-08-26 00:00:00,Raycroft,Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-06-25 00:00:00,Raycroft,Marine,Enterococci,20,No
075,Dennis,001,Barnstable,2024,2024-07-22 00:00:00,Raycroft,Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-07-29 00:00:00,Raycroft,Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-07-01 00:00:00,Raycroft,Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-06-17 00:00:00,Raycroft,Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-06-03 00:00:00,Raycroft,Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-07-08 00:00:00,Raycroft,Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-08-12 00:00:00,Raycroft,Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-06-10 00:00:00,Raycroft,Marine,Enterococci,20,No
126,Harwich,001,Barnstable,2024,2024-08-27 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-02 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-18 00:00:00,Red River (East),Marine,Enterococci,20,No
126,Harwich,001,Barnstable,2024,2024-06-04 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-16 00:00:00,Red River (East),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-23 00:00:00,Red River (East),Marine,Enterococci,42,No
126,Harwich,001,Barnstable,2024,2024-08-13 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-26 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-05-28 00:00:00,Red River (East),Marine,Enterococci,53,No
126,Harwich,001,Barnstable,2024,2024-07-10 00:00:00,Red River (East),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-08-20 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-05-20 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-07 00:00:00,Red River (East),Marine,Enterococci,20,No
126,Harwich,001,Barnstable,2024,2024-06-11 00:00:00,Red River (East),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-30 00:00:00,Red River (East),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-10 00:00:00,Red River (Middle),Marine,Enterococci,20,No
126,Harwich,001,Barnstable,2024,2024-07-23 00:00:00,Red River (Middle),Marine,Enterococci,75,No
126,Harwich,001,Barnstable,2024,2024-06-04 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-05-28 00:00:00,Red River (Middle),Marine,Enterococci,20,No
126,Harwich,001,Barnstable,2024,2024-06-18 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-05-20 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-13 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-26 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-11 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-20 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-16 00:00:00,Red River (Middle),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-08-27 00:00:00,Red River (Middle),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-02 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-30 00:00:00,Red River (Middle),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-07 00:00:00,Red River (Middle),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-06-11 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-30 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-07 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-27 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-23 00:00:00,Red River (West),Marine,Enterococci,31,No
126,Harwich,001,Barnstable,2024,2024-05-20 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-04 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-26 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-13 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-18 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-02 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-20 00:00:00,Red River (West),Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-05-28 00:00:00,Red River (West),Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-10 00:00:00,Red River (West),Marine,Enterococci,31,No
126,Harwich,001,Barnstable,2024,2024-07-16 00:00:00,Red River (West),Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-06-03 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,9.8,No
020,Barnstable,001,Barnstable,2024,2024-07-01 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,2,No
020,Barnstable,001,Barnstable,2024,2024-08-12 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,4.1,No
020,Barnstable,001,Barnstable,2024,2024-08-26 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,8.2,No
020,Barnstable,001,Barnstable,2024,2024-06-10 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,8.6,No
020,Barnstable,001,Barnstable,2024,2024-07-15 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,11,No
020,Barnstable,001,Barnstable,2024,2024-08-19 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,0.5,No
020,Barnstable,001,Barnstable,2024,2024-06-17 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,4.1,No
020,Barnstable,001,Barnstable,2024,2024-06-24 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,7.3,No
020,Barnstable,001,Barnstable,2024,2024-07-08 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,20.9,No
020,Barnstable,001,Barnstable,2024,2024-07-22 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,3,No
020,Barnstable,001,Barnstable,2024,2024-07-29 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,11.9,No
020,Barnstable,001,Barnstable,2024,2024-08-05 00:00:00,Regency Drive Homeowners Association @Location 1,Fresh,E. Coli,2,No
055,Chatham,001,Barnstable,2024,2024-08-06 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-08-13 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-08-21 00:00:00,Ridgevale,Marine,Enterococci,20,No
055,Chatham,001,Barnstable,2024,2024-07-15 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-08-27 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-06-11 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-10 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-06-26 00:00:00,Ridgevale,Marine,Enterococci,10,No
055,Chatham,001,Barnstable,2024,2024-06-04 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-06-17 00:00:00,Ridgevale,Marine,Enterococci,20,No
055,Chatham,001,Barnstable,2024,2024-07-01 00:00:00,Ridgevale,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-23 00:00:00,Ridgevale,Marine,Enterococci,31,No
055,Chatham,001,Barnstable,2024,2024-07-30 00:00:00,Ridgevale,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-06-19 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,2,No
041,Brewster,001,Barnstable,2024,2024-08-07 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,4.1,No
041,Brewster,001,Barnstable,2024,2024-08-01 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,29,No
041,Brewster,001,Barnstable,2024,2024-08-27 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-06-13 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-08-14 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-07-24 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-06-27 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-08-21 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-07-17 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,48,No
041,Brewster,001,Barnstable,2024,2024-07-11 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,9.7,No
041,Brewster,001,Barnstable,2024,2024-07-31 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,248.9,Yes
041,Brewster,001,Barnstable,2024,2024-07-02 00:00:00,Robinwood Homeowners Association (Owl Pond),Fresh,E. Coli,90.8,No
261,Sandwich,001,Barnstable,2024,2024-08-26 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,4.1,No
261,Sandwich,001,Barnstable,2024,2024-08-12 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,2,No
261,Sandwich,001,Barnstable,2024,2024-06-17 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,4.1,No
261,Sandwich,001,Barnstable,2024,2024-06-10 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,6.2,No
261,Sandwich,001,Barnstable,2024,2024-06-24 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,10.8,No
261,Sandwich,001,Barnstable,2024,2024-07-01 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,0.5,No
261,Sandwich,001,Barnstable,2024,2024-07-08 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,2,No
261,Sandwich,001,Barnstable,2024,2024-06-03 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,2,No
261,Sandwich,001,Barnstable,2024,2024-07-15 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,10.9,No
261,Sandwich,001,Barnstable,2024,2024-07-29 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,1,No
261,Sandwich,001,Barnstable,2024,2024-08-19 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,6.3,No
261,Sandwich,001,Barnstable,2024,2024-07-22 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,2,No
261,Sandwich,001,Barnstable,2024,2024-08-05 00:00:00,Rolling Ridge Farm Homeowners Association (Lawrence Pond),Fresh,E. Coli,0.5,No
020,Barnstable,001,Barnstable,2024,2024-09-03 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-08-19 00:00:00,Ropes,Marine,Enterococci,31,No
020,Barnstable,001,Barnstable,2024,2024-08-05 00:00:00,Ropes,Marine,Enterococci,10,No
020,Barnstable,001,Barnstable,2024,2024-08-12 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-06-24 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-05-29 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-07-22 00:00:00,Ropes,Marine,Enterococci,20,No
020,Barnstable,001,Barnstable,2024,2024-06-17 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-09-10 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-07-15 00:00:00,Ropes,Marine,Enterococci,10,No
020,Barnstable,001,Barnstable,2024,2024-07-08 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-05-20 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-08-26 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-05-28 00:00:00,Ropes,Marine,Enterococci,137,Yes
020,Barnstable,001,Barnstable,2024,2024-07-29 00:00:00,Ropes,Marine,Enterococci,31,No
020,Barnstable,001,Barnstable,2024,2024-06-10 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-07-01 00:00:00,Ropes,Marine,Enterococci,5,No
020,Barnstable,001,Barnstable,2024,2024-06-03 00:00:00,Ropes,Marine,Enterococci,20,No
300,Truro,001,Barnstable,2024,2024-08-27 00:00:00,Ryder,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-07-01 00:00:00,Ryder,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-06-04 00:00:00,Ryder,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-07-30 00:00:00,Ryder,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-08-05 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-07-22 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-06-24 00:00:00,Ryder Street @Middle,Marine,Enterococci,42,No
242,Provincetown,001,Barnstable,2024,2024-07-10 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-07-15 00:00:00,Ryder Street @Middle,Marine,Enterococci,31,No
242,Provincetown,001,Barnstable,2024,2024-07-29 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-08-26 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-06-03 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-07-01 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-06-17 00:00:00,Ryder Street @Middle,Marine,Enterococci,5,No
242,Provincetown,001,Barnstable,2024,2024-06-10 00:00:00,Ryder Street @Middle,Marine,Enterococci,31,No
242,Provincetown,001,Barnstable,2024,2024-08-19 00:00:00,Ryder Street @Middle,Marine,Enterococci,10,No
242,Provincetown,001,Barnstable,2024,2024-08-12 00:00:00,Ryder Street @Middle,Marine,Enterococci,20,No
086,Eastham,001,Barnstable,2024,2024-08-20 00:00:00,S. Sunken Meadow,Marine,Enterococci,53,No
086,Eastham,001,Barnstable,2024,2024-06-05 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-06-12 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-08-07 00:00:00,S. Sunken Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-08-14 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-06-25 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-07-17 00:00:00,S. Sunken Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-07-24 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-07-02 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-07-31 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-06-18 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-08-28 00:00:00,S. Sunken Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-07-09 00:00:00,S. Sunken Meadow,Marine,Enterococci,5,No
036,Bourne,001,Barnstable,2024,2024-06-12 00:00:00,Sagamore,Marine,Enterococci,5,No
036,Bourne,001,Barnstable,2024,2024-06-05 00:00:00,Sagamore,Marine,Enterococci,5,No
036,Bourne,001,Barnstable,2024,2024-08-07 00:00:00,Sagamore,Marine,Enterococci,5,No
036,Bourne,001,Barnstable,2024,2024-06-19 00:00:00,Sagamore,Marine,Enterococci,5,No
036,Bourne,001,Barnstable,2024,2024-07-31 00:00:00,Sagamore,Marine,Enterococci,5,No
